,PC1,PC2,Unnamed: 0,Project
531,6.441880488660867,-0.7110279408959053,Intensity_1DLC122214QE_RRAG_036_rep1,PXD012477
532,-3.425620411232634,-0.34010973440168873,Intensity_1DLC060615QE_RRAG_037B_rep3,PXD012477
533,5.654791299144189,-0.771882623173212,Intensity_1DLC121514QE_RRAG_022_rep3,PXD012477
534,6.276592243355162,0.7383072993606677,Intensity_1DLC122914QE_RRAG_055_rep3,PXD012477
535,7.785411750656279,-0.8916569370472206,Intensity_1DLC012615QE_RRAG_006B_rep3,PXD012477
536,-2.601900111865042,-0.7052126778898674,Intensity_1DLC061715QE_RRAG_038B_rep4,PXD012477
537,8.4708388273741,1.3327265121653042,Intensity_1DLC121414QE_RRAG_012_rep2,PXD012477
538,-3.7098508004625113,-1.4514100616924392,Intensity_1DLC051815QE_RRAG_018B_rep2,PXD012477
539,7.508100871707875,0.7842551194143554,Intensity_1DLC012615QE_RRAG_007B_rep1,PXD012477
540,-6.491176712551043,8.848786708044516,Intensity_20180618_QX0_JaBa_SA_LC12_5_CSF1_1_8-1xD1xS1fM1R2_library_AD2_fraction01,PXD016278
541,-4.942407998565203,10.143429315800072,Intensity_20180618_QX0_JaBa_SA_LC12_5_CSF1_1_8-1xD1xS1fM1R2_library_AD2_fraction02R2,PXD016278
542,-3.136539773587481,11.075735631878747,Intensity_20180618_QX0_JaBa_SA_LC12_5_CSF1_1_8-1xD1xS1fM1R2_library_AD2_fraction03_R2,PXD016278
543,-2.2447189321813714,12.323446393518527,Intensity_20180618_QX0_JaBa_SA_LC12_5_CSF1_1_8-1xD1xS1fM1R2_library_AD2_fraction04_R2,PXD016278
544,-4.614374142867101,10.243947841278041,Intensity_20180618_QX0_JaBa_SA_LC12_5_CSF1_1_8-1xD1xS1fM1R2_library_AD2_fraction05_R2,PXD016278
545,-5.464939390574346,9.106648701052249,Intensity_20180618_QX0_JaBa_SA_LC12_5_CSF1_1_8-1xD1xS1fM1R2_library_AD2_fraction06_R2,PXD016278
546,-2.954438825033101,10.892189290749368,Intensity_20180618_QX0_JaBa_SA_LC12_5_CSF1_1_8-1xD1xS1fM1R2_library_AD2_fraction07_R2,PXD016278
547,-3.595128177164428,10.292590509892003,Intensity_20180618_QX0_JaBa_SA_LC12_5_CSF1_1_8-1xD1xS1fM1R2_library_AD2_fraction08_R2,PXD016278
548,-2.8355309295658033,11.767990663330611,Intensity_20180618_QX0_JaBa_SA_LC12_5_CSF1_1_8-1xD1xS1fM1R2_library_AD2_fraction09_R2,PXD016278
549,-3.775856528671632,13.000340415280542,Intensity_20180618_QX0_JaBa_SA_LC12_5_CSF1_1_8-1xD1xS1fM1R2_library_AD2_fraction10_R2,PXD016278
550,-4.141791010672306,10.47054407647999,Intensity_20180618_QX0_JaBa_SA_LC12_5_CSF1_1_8-1xD1xS1fM1R2_library_AD2_fraction11_180630160426,PXD016278
551,-5.169364024412374,9.110630274486166,Intensity_20180618_QX0_JaBa_SA_LC12_5_CSF1_1_8-1xD1xS1fM1R2_library_AD2_fraction12,PXD016278
552,-4.641820506289236,8.91111211338058,Intensity_20180618_QX0_JaBa_SA_LC12_5_CSF1_1_8-1xD1xS1fM1R2_library_AD2_fraction13,PXD016278
553,-5.13458387291231,10.732730819030763,Intensity_20180618_QX0_JaBa_SA_LC12_5_CSF1_1_8-1xD1xS1fM1R2_library_AD2_fraction14,PXD016278
554,-5.373723160436626,11.17575869909307,Intensity_20180618_QX0_JaBa_SA_LC12_5_CSF1_1_8-1xD1xS1fM1R2_library_AD2_fraction15,PXD016278
555,-5.805130227073554,10.468420003929477,Intensity_20180618_QX0_JaBa_SA_LC12_5_CSF1_1_8-1xD1xS1fM1R2_library_AD2_fraction16,PXD016278
556,-5.795753071859467,10.821816199441532,Intensity_20180618_QX0_JaBa_SA_LC12_5_CSF1_1_8-1xD1xS1fM1R2_library_AD2_fraction17,PXD016278
557,-4.6033295998563855,10.715769706758099,Intensity_20180618_QX0_JaBa_SA_LC12_5_CSF1_1_8-1xD1xS1fM1R2_library_AD2_fraction18,PXD016278
558,-3.565138359476834,11.185436462299686,Intensity_20180618_QX0_JaBa_SA_LC12_5_CSF1_1_8-1xD1xS1fM1R2_library_AD2_fraction19,PXD016278
559,-4.280117856528797,10.721147826455464,Intensity_20180618_QX0_JaBa_SA_LC12_5_CSF1_1_8-1xD1xS1fM1R2_library_AD2_fraction20,PXD016278
560,-6.196807877116769,9.572341971699034,Intensity_20180618_QX0_JaBa_SA_LC12_5_CSF1_1_8-1xD1xS1fM1R2_library_AD2_fraction21,PXD016278
561,-5.497994961467308,9.44989043140075,Intensity_20180618_QX0_JaBa_SA_LC12_5_CSF1_1_8-1xD1xS1fM1R2_library_AD2_fraction22,PXD016278
562,-4.668989872602126,11.045026458997734,Intensity_20180618_QX0_JaBa_SA_LC12_5_CSF1_1_8-1xD1xS1fM1R2_library_AD2_fraction23,PXD016278
563,-4.876972899212446,10.651499971513033,Intensity_20180618_QX0_JaBa_SA_LC12_5_CSF1_1_8-1xD1xS1fM1R2_library_AD2_fraction24,PXD016278
564,-4.25054829233592,11.751438067751087,Intensity_20180618_QX0_JaBa_SA_LC12_5_CSF1_1_8-1xD1xS1fM1R2_library_ctrl2_fraction01,PXD016278
565,-4.136653269958979,11.719655819704535,Intensity_20180618_QX0_JaBa_SA_LC12_5_CSF1_1_8-1xD1xS1fM1R2_library_ctrl2_fraction02R2,PXD016278
566,-3.5768498359695413,12.81611465681875,Intensity_20180618_QX0_JaBa_SA_LC12_5_CSF1_1_8-1xD1xS1fM1R2_library_ctrl2_fraction03,PXD016278
567,-3.3587542827216694,12.820107365952788,Intensity_20180618_QX0_JaBa_SA_LC12_5_CSF1_1_8-1xD1xS1fM1R2_library_ctrl2_fraction04,PXD016278
568,-3.312391053945683,13.448091084632274,Intensity_20180618_QX0_JaBa_SA_LC12_5_CSF1_1_8-1xD1xS1fM1R2_library_ctrl2_fraction05,PXD016278
569,-4.750527919183786,12.652077345262924,Intensity_20180618_QX0_JaBa_SA_LC12_5_CSF1_1_8-1xD1xS1fM1R2_library_ctrl2_fraction06,PXD016278
570,-3.8333878889235766,12.273974401193371,Intensity_20180618_QX0_JaBa_SA_LC12_5_CSF1_1_8-1xD1xS1fM1R2_library_ctrl2_fraction07,PXD016278
571,-2.4552629482977104,12.911844824773864,Intensity_20180618_QX0_JaBa_SA_LC12_5_CSF1_1_8-1xD1xS1fM1R2_library_ctrl2_fraction08,PXD016278
572,-4.358329214005357,10.76659052156195,Intensity_20180618_QX0_JaBa_SA_LC12_5_CSF1_1_8-1xD1xS1fM1R2_library_ctrl2_fraction09,PXD016278
573,-3.8672956908590788,12.564189179049091,Intensity_20180618_QX0_JaBa_SA_LC12_5_CSF1_1_8-1xD1xS1fM1R2_library_ctrl2_fraction10,PXD016278
574,-2.786352119513692,11.539995662731725,Intensity_20180618_QX0_JaBa_SA_LC12_5_CSF1_1_8-1xD1xS1fM1R2_library_ctrl2_fraction11,PXD016278
575,-4.336318145092206,12.11937533562244,Intensity_20180618_QX0_JaBa_SA_LC12_5_CSF1_1_8-1xD1xS1fM1R2_library_ctrl2_fraction12,PXD016278
576,-3.6131429787225486,14.308411700122402,Intensity_20180618_QX0_JaBa_SA_LC12_5_CSF1_1_8-1xD1xS1fM1R2_library_ctrl2_fraction13,PXD016278
577,-3.9409479861706767,14.366073998910249,Intensity_20180618_QX0_JaBa_SA_LC12_5_CSF1_1_8-1xD1xS1fM1R2_library_ctrl2_fraction14,PXD016278
578,-4.578784267623639,14.28993248625311,Intensity_20180618_QX0_JaBa_SA_LC12_5_CSF1_1_8-1xD1xS1fM1R2_library_ctrl2_fraction15,PXD016278
579,-3.9516044115517013,12.68614127004866,Intensity_20180618_QX0_JaBa_SA_LC12_5_CSF1_1_8-1xD1xS1fM1R2_library_ctrl2_fraction16,PXD016278
580,-4.494827091632181,11.500302646932772,Intensity_20180618_QX0_JaBa_SA_LC12_5_CSF1_1_8-1xD1xS1fM1R2_library_ctrl2_fraction17,PXD016278
581,-3.200006424565648,12.669615084481238,Intensity_20180618_QX0_JaBa_SA_LC12_5_CSF1_1_8-1xD1xS1fM1R2_library_ctrl2_fraction18,PXD016278
582,-3.2741485445779275,12.351325842283995,Intensity_20180618_QX0_JaBa_SA_LC12_5_CSF1_1_8-1xD1xS1fM1R2_library_ctrl2_fraction19,PXD016278
583,-3.214858890372016,13.082279719817354,Intensity_20180618_QX0_JaBa_SA_LC12_5_CSF1_1_8-1xD1xS1fM1R2_library_ctrl2_fraction20,PXD016278
584,-2.721299617277801,12.4806134068047,Intensity_20180618_QX0_JaBa_SA_LC12_5_CSF1_1_8-1xD1xS1fM1R2_library_ctrl2_fraction21,PXD016278
585,-1.1843215451192664,15.05235251579205,Intensity_20180618_QX0_JaBa_SA_LC12_5_CSF1_1_8-1xD1xS1fM1R2_library_ctrl2_fraction22,PXD016278
586,-2.763001945975033,13.24572858548827,Intensity_20180618_QX0_JaBa_SA_LC12_5_CSF1_1_8-1xD1xS1fM1R2_library_ctrl2_fraction23,PXD016278
587,-4.084903123567677,13.12504006647332,Intensity_20180618_QX0_JaBa_SA_LC12_5_CSF1_1_8-1xD1xS1fM1R2_library_ctrl2_fraction24,PXD016278
588,-10.237343100784997,-1.0967741289121424,Intensity_qe1_2019oct05_05_uc190822_dw35_1c,PXD018549
589,-10.332256788433206,-0.5588863763189644,Intensity_qe1_2019oct05_17_uc190822_dw35_4c,PXD018549
590,-9.884603867826558,-1.3261006699281732,Intensity_qe1_2019oct05_06_uc190822_dw35_1b,PXD018549
591,-10.085014228092987,-1.4905484173299484,Intensity_qe1_2019oct05_18_uc190822_dw35_4b,PXD018549
592,-10.484528327635559,-1.230642415784873,Intensity_qe1_2019oct05_07_uc190822_dw35_1a,PXD018549
593,-10.391580654155037,-1.1904385867026648,Intensity_qe1_2019oct05_19_uc190822_dw35_4a,PXD018549
594,-10.599806701150497,-1.3604316673887775,Intensity_qe1_2019oct05_09_uc190822_dw35_2c,PXD018549
595,-10.180290287235113,-1.4977769978862554,Intensity_qe1_2019oct05_21_uc190822_dw35_5c,PXD018549
596,-9.82597826068259,-1.8836440476594698,Intensity_qe1_2019oct05_10_uc190822_dw35_2b,PXD018549
597,-10.029040470399574,-1.4242867033591218,Intensity_qe1_2019oct05_22_uc190822_dw35_5b,PXD018549
598,-10.608111531537048,-1.5085432320181746,Intensity_qe1_2019oct05_11_uc190822_dw35_2a,PXD018549
599,-10.534287178166721,-1.2461226400064773,Intensity_qe1_2019oct05_23_uc190822_dw35_5a,PXD018549
600,-8.309235127081134,3.429839148936515,Intensity_qe2_192801_P19-UCh_06_DW29_3_Top1_NoIodo,PXD018549
601,-10.503235940752601,-1.001056472492425,Intensity_qe1_2019oct05_13_uc190822_dw35_3c,PXD018549
602,-10.213393072006184,-1.563274267975985,Intensity_qe1_2019oct05_25_uc190822_dw35_6c,PXD018549
603,-9.88753285423782,-1.5961049688405624,Intensity_qe1_2019oct05_14_uc190822_dw35_3b,PXD018549
604,-9.895540312857117,-1.8189110116087046,Intensity_qe1_2019oct05_26_uc190822_dw35_6b,PXD018549
605,-10.299550091871446,-1.6176470758166561,Intensity_qe1_2019oct05_15_uc190822_dw35_3a,PXD018549
606,-10.530478571996616,-1.411631809666201,Intensity_qe1_2019oct05_27_uc190822_dw35_6a,PXD018549
607,-8.163948186735858,-0.695055065147873,Intensity_2020-07-14_MS_PG_Proteome_Davide_Casserini_CTRL_01_20200717061234,PXD022545
608,-7.820425897793828,-0.7963507202111635,Intensity_2020-07-14_MS_PG_Proteome_Davide_Casserini_CTRL_02_20200717083719,PXD022545
609,-8.188953550332451,-0.5781616443818269,Intensity_2020-07-14_MS_PG_Proteome_Davide_Casserini_CTRL_03_20200717110239,PXD022545
610,-7.907306869387694,-0.2030093608240016,Intensity_2020-07-14_MS_PG_Proteome_Davide_Casserini_H2O2_01,PXD022545
611,-8.128165932450369,-0.3803787587596533,Intensity_2020-07-14_MS_PG_Proteome_Davide_Casserini_H2O2_02,PXD022545
612,-8.041589084650537,-0.1791046166636579,Intensity_2020-07-14_MS_PG_Proteome_Davide_Casserini_H2O2_03,PXD022545
613,-11.41180357533973,-3.2983908113624123,Intensity_EC06-HTkUVA-BA4-P1147-2,PXD008050
614,-11.489519498013829,-3.396768710941554,Intensity_EC06-HTkUVA-BA5-P1148-2,PXD008050
615,-11.669095774576117,-3.459265294923801,Intensity_EC06-HTkUVpapc-BB3-P1152-2,PXD008050
616,-11.404574730983127,-3.284267999989558,Intensity_EC06-HTkUVA-BA6-P1149-2,PXD008050
617,-11.541208934362745,-3.385312488576356,Intensity_EC06-HTkCtrl-BA2-P1145-1,PXD008050
618,-11.372040265668536,-3.3975405575896014,Intensity_EC06-HTkUVA-BA4-P1147-1,PXD008050
619,-11.48319048175719,-3.4033259452111184,Intensity_EC06-HTkCtrl-BA1-P1144-1,PXD008050
620,-11.656229329247925,-3.5560493675673612,Intensity_EC06-HTkUVpapc-BB3-P1152-1,PXD008050
621,-11.439083799197508,-3.2521039218673553,Intensity_EC06-HTkUVA-BA5-P1148-1,PXD008050
622,-11.403011315191094,-3.3284813284923387,Intensity_EC06-HTkUVA-BA6-P1149-1,PXD008050
623,-11.473654135926537,-3.370790668284567,Intensity_EC06-HTkCtrl-BA1-P1144-2,PXD008050
624,-11.538166031980536,-3.265339790191262,Intensity_EC06-HTkCtrl-BA2-P1145-2,PXD008050
625,-11.570604689427674,-3.2877052369557362,Intensity_EC06-HTkUVpapc-BB1-P1150-1,PXD008050
626,-11.475836379320679,-3.3746927522550427,Intensity_EC06-HTkUVpapc-BB1-P1150-2,PXD008050
627,-11.466816263363613,-3.259966505287936,Intensity_EC06-HTkUVpapc-BB2-P1151-2,PXD008050
628,-11.458824781005159,-3.306894852342129,Intensity_EC06-HTkCtrl-BA3-P1146-2,PXD008050
629,-11.4864019639697,-3.3815399936970283,Intensity_EC06-HTkUVpapc-BB2-P1151-1,PXD008050
630,-11.489723826922239,-3.3556305555778496,Intensity_EC06-HTkCtrl-BA3-P1146-1,PXD008050
631,-8.626184161418808,-0.9132329838974146,Intensity_ad_pl01,PXD004010
632,-8.158700832396866,0.24081114099834094,Intensity_ad_pl08,PXD004010
633,-8.24946294121007,0.10152200626589683,Intensity_ad_pl09,PXD004010
634,-8.509592878391002,0.015916764792685487,Intensity_ad_pl10,PXD004010
635,-8.111704792538712,-0.9497683786584437,Intensity_ad_pl04,PXD004010
636,-8.386028897382593,-0.48486449114369595,Intensity_ad_pl02,PXD004010
637,-8.496120397828818,0.11189770165466408,Intensity_ad_pl05,PXD004010
638,-9.247184229024315,-0.18971239719903957,Intensity_ad_pl06,PXD004010
639,-8.221998115412541,0.5953390339921588,Intensity_ad_pl07,PXD004010
640,-8.192676065747268,0.5529887181976239,Intensity_ad_pl03,PXD004010
